time_s,x_hermite,y_hermite,z_hermite,vx_hermite,vy_hermite,vz_hermite,ax_hermite,ay_hermite,az_hermite,speed_hermite,acc_hermite,x_spline,y_spline,z_spline,vx_spline,vy_spline,vz_spline,ax_spline,ay_spline,az_spline,speed_spline,acc_spline
0.01,-6.64381973e-06,0.000130220572,6.43452007e-05,-0.000575078945,0.0126476642,0.00650288296,0.0224574154,-0.116869954,0.00684790633,0.0142331167,0.119204931,-3.54867717e-05,0.000365252207,0.00031266485,0.00131367737,0.0408423842,0.000179924855,0.0313326175,-1.24079078,0.0407325802,0.0408639018,1.24185451
0.011,-7.20751103e-06,0.000142808349,7.08512717e-05,-0.000552150591,0.0125264922,0.00650903168,0.023375874,-0.125259972,0.00548431338,0.0141274687,0.127540463,-3.41575265e-05,0.000405476939,0.00031286509,0.00134471478,0.0396098195,0.000220502812,0.0307429003,-1.22435738,0.0404235082,0.0396332522,1.2254102
0.012,-7.74783791e-06,0.000155270971,7.73628439e-05,-0.000528373008,0.0123975627,0.0065139196,0.0241568999,-0.132394555,0.00432476055,0.0140146312,0.134649834,-3.2797538e-05,0.000444477305,0.000313105753,0.00137516455,0.0383936319,0.000260772222,0.0301573091,-1.20803651,0.0401154868,0.0384191365,1.20907854
0.013,-8.26401882e-06,0.000167601299,8.38787572e-05,-0.000503880547,0.0122621028,0.00651774616,0.0248066571,-0.138330015,0.00336009621,0.0138958295,0.14057686,-3.14073919e-05,0.000482269625,0.000313386532,0.00140503077,0.0371937091,0.000300734135,0.0295758323,-1.19182785,0.0398085147,0.0372214528,1.1928592
0.014,-8.7554035e-06,0.000179793391,9.0398046e-05,-0.000478801395,0.0121212836,0.0065207017,0.0253313097,-0.143122658,0.00258116873,0.01377223,0.145369987,-2.99876696e-05,0.000518870107,0.000313707119,0.00143431758,0.0360099389,0.0003403896,0.0289984586,-1.17573107,0.0395025904,0.0360401004,1.17675185
0.015,-9.22146679e-06,0.000191842452,9.69199307e-05,-0.000453257574,0.0119762197,0.00652296736,0.025737022,-0.146828795,0.00197882648,0.0136449399,0.149080532,-2.85389485e-05,0.000554294849,0.000314067209,0.00146302905,0.0348422098,0.000379739665,0.0284251764,-1.15974583,0.0391977124,0.0348749801,1.16075615
0.016,-9.66180245e-06,0.000203744769,0.000103443808,-0.000427364943,0.0118279694,0.00652471516,0.0260299581,-0.149504734,0.00154391784,0.0135150068,0.151761681,-2.70618019e-05,0.000588559837,0.000314466497,0.00149116929,0.0336904102,0.000418785373,0.0278559743,-1.14387181,0.0388938793,0.0337259945,1.14487178
0.017,-1.0076117e-05,0.000215497663,0.000109969243,-0.000401233195,0.0116775349,0.00652610796,0.0262162822,-0.151206783,0.00126729118,0.0133834186,0.153467882,-2.5556799e-05,0.000621680943,0.000314904679,0.00151874236,0.0325544292,0.000457527771,0.0272908409,-1.12810867,0.0385910896,0.0325930479,1.12909841
0.018,-1.04642237e-05,0.000227099427,0.000116495957,-0.000374965861,0.0115258617,0.00652729946,0.0263021583,-0.151991252,0.00113979487,0.0132511028,0.154254476,-2.40245049e-05,0.000653673931,0.000315381452,0.00154575232,0.031434156,0.0004959679,0.0267297647,-1.11245608,0.038289342,0.0314760464,1.11343571
0.019,-1.08260361e-05,0.000238549271,0.000123023823,-0.000348660307,0.0113738394,0.00652843421,0.0262937507,-0.151914449,0.00115227728,0.0131189268,0.154177459,-2.24654807e-05,0.000684554454,0.000315896514,0.00157220324,0.0303294803,0.000534106802,0.0261727343,-1.09691372,0.037988635,0.0303748986,1.09788335
0.02,-1.11615621e-05,0.000249847267,0.000129552852,-0.000322407733,0.0112223011,0.00652964762,0.0261972235,-0.151032684,0.00129558679,0.0129876976,0.153293329,-2.08802834e-05,0.000714338054,0.000316449565,0.00159809914,0.0292402919,0.000571945516,0.0256197383,-1.08148125,0.037688967,0.0292895154,1.082441
0.021,-1.14708976e-05,0.000260994294,0.000136083187,-0.000296293178,0.0110720236,0.00653106594,0.0260187408,-0.149402264,0.00156057176,0.0128581616,0.151658982,-1.92694661e-05,0.000743040164,0.000317040306,0.00162344406,0.0281664813,0.000609485082,0.0250707651,-1.06615834,0.0373903368,0.0282198106,1.06710833
0.022,-1.17542208e-05,0.000271991976,0.000142615091,-0.000270395515,0.0109237274,0.00653280627,0.0257644668,-0.1470795,0.00193808057,0.0127310051,0.149331655,-1.76335776e-05,0.000770676106,0.000317668436,0.00164824201,0.0271079389,0.000646726535,0.0245258033,-1.05094466,0.0370927429,0.0271657009,1.051885
0.023,-1.20117853e-05,0.000282842631,0.000149148943,-0.000244787454,0.0107780766,0.00653497656,0.0254405656,-0.144120699,0.00241896159,0.0126068543,0.146368882,-1.59731631e-05,0.000797261094,0.00031833366,0.001672497,0.0260645556,0.000683670912,0.0239848415,-1.03583988,0.0367961837,0.0261271069,1.0367707
0.024,-1.22439145e-05,0.000293549214,0.000155685221,-0.000219535538,0.0106356792,0.0065376756,0.0250532015,-0.14058217,0.0029940632,0.0124862753,0.142828477,-1.42887633e-05,0.000822810234,0.000319035679,0.00169621302,0.0250362229,0.000720319247,0.0234478682,-1.02084366,0.0365006579,0.025103953,1.02176508
0.025,-1.24509953e-05,0.000304115259,0.0001622245,-0.00019470015,0.0104970868,0.00654099304,0.0246085384,-0.136520223,0.00365423376,0.0123697748,0.13876853,-1.25809153e-05,0.000847338521,0.0003197742,0.00171939406,0.0240228322,0.000756672572,0.022914872,-1.00595569,0.0362061641,0.0240961685,1.00686783
0.026,-1.26334718e-05,0.000314544822,0.00016876744,-0.000170335507,0.0103627945,0.00654500938,0.0241127407,-0.131991166,0.00439032165,0.0122578004,0.13424741,-1.08501522e-05,0.000870860843,0.000320548927,0.00174204408,0.0230242756,0.000792731919,0.0223858415,-0.991175621,0.0359127007,0.0231036882,0.992078605
0.027,-1.27918393e-05,0.000324842428,0.000175314776,-0.000146489659,0.0102332414,0.00654979594,0.0235719724,-0.127051308,0.00519317524,0.0121507413,0.129323787,-9.09700286e-06,0.000893391981,0.000321359566,0.00176416706,0.0220404451,0.000828498317,0.0218607651,-0.976503129,0.0356202664,0.0221264529,0.977397083
0.028,-1.2926638e-05,0.000335013012,0.000181867309,-0.000123204497,0.01010881,0.00655541493,0.0229923977,-0.121756958,0.00605364291,0.0120489288,0.124056655,-7.32199244e-06,0.000914946606,0.000322205826,0.00178576693,0.0210712336,0.000863972794,0.0213396315,-0.961937883,0.0353288597,0.0211644111,0.962822932
0.029,-1.30384471e-05,0.000345061865,0.000188425901,-0.000100515745,0.00998982685,0.00656191938,0.0223801808,-0.116164424,0.00696257302,0.0119526369,0.118505373,-5.52564206e-06,0.000935539285,0.000323087415,0.00180684763,0.0201165337,0.000899156378,0.0208224291,-0.947479551,0.0350384791,0.0202175199,0.948355824
0.03,-1.31278783e-05,0.000354994573,0.000194991458,-7.84529617e-05,0.00987656182,0.00656935318,0.0217414857,-0.110330016,0.00791081394,0.0118620837,0.112729702,-3.70846893e-06,0.000955184475,0.000324004042,0.00182741309,0.0191762389,0.000934050094,0.0203091466,-0.933127804,0.0347491233,0.0192857467,0.933995429
0.031,-1.31955696e-05,0.000364816966,0.000201564929,-5.70395445e-05,0.00976922867,0.00657775106,0.0210824767,-0.104310042,0.00888921406,0.0117774314,0.106789859,-1.87098632e-06,0.000973896529,0.000324955419,0.00184746723,0.0182502427,0.000968654966,0.0197997725,-0.91888231,0.0344607908,0.0183690715,0.919741418
0.032,-1.32421796e-05,0.00037453506,0.00020814729,-3.62927249e-05,0.00966798482,0.00658713861,0.0204093179,-0.0981608117,0.00988862173,0.0116987881,0.100746563,-1.37036135e-08,0.000991689692,0.000325941256,0.00186701394,0.017338439,0.00100297202,0.0192942953,-0.904742738,0.0341734801,0.0174674887,0.905593462
0.033,-1.3268381e-05,0.000384155,0.000214739541,-1.62235707e-05,0.00957293136,0.00659753226,0.0197281734,-0.0919386328,0.0108998853,0.0116262079,0.0946610825,1.86287371e-06,0.0010085781,0.000326961267,0.00188605711,0.016440722,0.00103700227,0.0187927037,-0.890708757,0.0338871898,0.016581011,0.891551231
0.034,-1.32748543e-05,0.000393683002,0.000221342692,3.16301467e-06,0.0094841131,0.00660893928,0.0190452074,-0.0856998148,0.0119138533,0.0115596925,0.0885952486,3.75824406e-06,0.0010245758,0.000328015165,0.00190460064,0.0155569864,0.00107074674,0.018294986,-0.876780038,0.0336019185,0.0157096731,0.877614397
0.035,-1.32622821e-05,0.000403125301,0.000227957757,2.18682917e-05,0.00940151851,0.00662135782,0.0183665841,-0.0795006662,0.0129213739,0.0114991916,0.0826114353,5.67190972e-06,0.0010396967,0.000329102666,0.00192264837,0.014687127,0.00110420644,0.017801131,-0.862956248,0.0333176646,0.0148535365,0.863782631
0.036,-1.32313425e-05,0.000412488092,0.000234585742,3.9899685e-05,0.00932507977,0.00663477683,0.0176984675,-0.0733974961,0.0139132955,0.0114446043,0.0767724428,7.60337683e-06,0.00105395464,0.000330223484,0.00194020418,0.013831039,0.0011373824,0.0173111271,-0.849237058,0.0330344269,0.0140126968,0.850055604
0.037,-1.31827029e-05,0.000421777472,0.000241227638,5.72707836e-05,0.00925467276,0.00664917616,0.0170470219,-0.0674466132,0.0148804666,0.0113957795,0.0711412319,9.55215539e-06,0.00106736333,0.000331377336,0.00195727191,0.0129886181,0.00117027563,0.0168249629,-0.835622136,0.0327522038,0.0131872916,0.836432987
0.038,-1.31170145e-05,0.000430999388,0.000247884411,7.40013405e-05,0.00919011702,0.00666452646,0.0164184114,-0.0617043263,0.0158137354,0.0113525169,0.06578041,1.15177592e-05,0.0010799364,0.000332563941,0.00197385538,0.0121597601,0.00120288715,0.016342627,-0.822111153,0.0324709939,0.0123775122,0.822914451
0.039,-1.30349052e-05,0.000440159578,0.000254556995,9.01172728e-05,0.0091311758,0.00668078928,0.0158188001,-0.0562269443,0.0167039505,0.0113145675,0.0607513429,1.3499706e-05,0.00109168734,0.000333783017,0.00198995843,0.0113443613,0.00123521796,0.0158641078,-0.808703776,0.0321907958,0.0115836191,0.809499669
0.04,-1.29369742e-05,0.000449263514,0.000261246278,0.000105650662,0.00907755606,0.00669791696,0.0152543523,-0.0510707759,0.01754196,0.0112816345,0.0561127417,1.54975172e-05,0.00110262957,0.000335034284,0.00200558487,0.0105423181,0.00126726908,0.015389394,-0.795399675,0.0319116079,0.0108059619,0.796188311
0.041,-1.28237854e-05,0.000458316348,0.000267953098,0.000120639753,0.00902890841,0.00671585274,0.0147312319,-0.0462921301,0.0183186125,0.0112533737,0.05191861,1.75107181e-05,0.0011127764,0.000336317462,0.00202073849,0.00975352761,0.00129904151,0.0149184741,-0.782198519,0.031633429,0.0100450084,0.78298005
0.042,-1.26958614e-05,0.000467322854,0.000274678231,0.000135128956,0.00898482719,0.00673453068,0.0142556033,-0.0419473156,0.0190247563,0.0112293937,0.0482155666,1.95388379e-05,0.00112214101,0.000337632274,0.00203542308,0.0089778869,0.00133053627,0.0144513367,-0.769099979,0.0313562574,0.00930138307,0.769874557
0.043,-1.25536773e-05,0.000476287371,0.000281422382,0.000149168845,0.0089448504,0.0067538757,0.0138336305,-0.0380926413,0.0196512397,0.0112092568,0.0450398698,2.15814092e-05,0.00113073652,0.000338978442,0.00204964242,0.00821529356,0.00136175436,0.0139879703,-0.756103722,0.0310800919,0.00857592311,0.756871504
0.044,-1.23976546e-05,0.000485213751,0.000288186177,0.000162816157,0.00890845975,0.00677380356,0.0134714777,-0.034784416,0.0201889111,0.0111924787,0.0424149554,2.36379689e-05,0.00113857591,0.000340355691,0.00206340027,0.00746564547,0.00139269679,0.0135283634,-0.743209418,0.0308049309,0.00786975777,0.743970564
0.045,-1.22281549e-05,0.000494105295,0.000294970152,0.000176133795,0.00887508065,0.00679422087,0.0131753091,-0.0320789484,0.020628619,0.0111785293,0.0403508069,2.57080572e-05,0.00114567209,0.000341763744,0.00207670039,0.00672884085,0.00142336456,0.0130725047,-0.730416737,0.030530773,0.00718442415,0.731171408
0.046,-1.2045474e-05,0.000502964706,0.000301774748,0.000189190825,0.00884408217,0.00681502509,0.0129512887,-0.0300325475,0.0209612116,0.0111668326,0.0388466495,2.77912183e-05,0.00115203784,0.000343202329,0.00208954653,0.00600477823,0.00145375867,0.0126203826,-0.717725347,0.0302576168,0.00652203807,0.718473709
0.047,-1.18498351e-05,0.000511794025,0.000308600294,0.000202062477,0.00881477709,0.00683610454,0.0128055808,-0.028701522,0.0211775374,0.011156767,0.0378978674,2.98870001e-05,0.00115768586,0.000344671171,0.0021019424,0.0052933565,0.00148388012,0.0121719857,-0.705134918,0.0299854608,0.00588554884,0.705877141
0.048,-1.16413837e-05,0.000520594578,0.000315447008,0.000214830145,0.0087864219,0.00685733836,0.0127443495,-0.0281421809,0.0212684447,0.0111476657,0.0375066331,3.19949543e-05,0.00116262874,0.000346169998,0.00211389173,0.00459447485,0.00151372992,0.0117273026,-0.692645119,0.0297143036,0.00527912073,0.693381374
0.049,-1.14201804e-05,0.000529366919,0.000322314979,0.000227581389,0.00875821673,0.00687859657,0.0127737589,-0.0284108328,0.0212247818,0.011138817,0.0376939743,3.4114636e-05,0.00116687896,0.00034769854,0.00212539824,0.00390803283,0.00154330906,0.0112863218,-0.680255619,0.0294441437,0.00470869845,0.680986084
0.05,-1.11861952e-05,0.000538110776,0.000329204163,0.000240409932,0.00872930546,0.00689974002,0.0128999733,-0.0295637866,0.0210373973,0.0111294646,0.0385097244,3.62456044e-05,0.00117044891,0.000349256527,0.00213646561,0.00323393029,0.00157261854,0.0108490318,-0.667966088,0.0291749797,0.00418281239,0.668690942
0.051,-1.09393015e-05,0.000546824991,0.000336114372,0.000253415659,0.00869877562,0.00692062041,0.0131291566,-0.0316573512,0.0206971393,0.0111188086,0.0400366609,3.83874221e-05,0.0011733509,0.000350843688,0.00214709753,0.00257206744,0.00160165936,0.0104154213,-0.655776194,0.0289068102,0.00371360625,0.656495622
0.052,-1.06792696e-05,0.000555507466,0.000343045264,0.000266704623,0.00866565845,0.00694108029,0.0134674732,-0.0347478354,0.0201948564,0.0111060057,0.0423865206,4.05396555e-05,0.0011755971,0.000352459756,0.00215729767,0.0019223448,0.00163043249,0.00998547879,-0.643685608,0.0286396338,0.00331777831,0.644399798
0.053,-1.04057606e-05,0.000564155105,0.000349996337,0.000280389038,0.00862892888,0.00696095306,0.0139210871,-0.0388915479,0.0195213969,0.0110901713,0.0456884461,4.27018747e-05,0.0011771996,0.000354104464,0.00216706971,0.00128466323,0.00165893895,0.00955919277,-0.631693997,0.0283734489,0.00301639341,0.632403144
0.054,-1.01183203e-05,0.00057276376,0.000356966916,0.000294587284,0.00858750551,0.00698006297,0.0144961626,-0.0441447977,0.0186676091,0.0110703799,0.0500737608,4.48736534e-05,0.0011781704,0.000355777546,0.00217641727,0.000658923925,0.00168717972,0.00913655182,-0.619801032,0.0281082541,0.00283152756,0.620505334
0.055,-9.81637326e-06,0.000581328173,0.000363956147,0.000309423905,0.00854025067,0.00699822512,0.0151988636,-0.0505638936,0.0176243414,0.0110456679,0.0556626463,4.7054569e-05,0.0011785214,0.000357478735,0.00218534402,4.50283979e-05,0.00171515579,0.00871754449,-0.608006381,0.027844048,0.0027784016,0.608706043
0.056,-9.4992162e-06,0.00058984192,0.000370962986,0.000325029608,0.00848597034,0.00701524545,0.0160353545,-0.0582051443,0.0163824422,0.0110150354,0.0625568208,4.92442024e-05,0.00117826437,0.000359207769,0.00219385357,-0.000557121499,0.00174286815,0.00830215934,-0.596309715,0.0275808292,0.00285674067,0.597004944
0.057,-9.16601213e-06,0.000598297355,0.00037798619,0.000341541265,0.00842341422,0.00703092074,0.0170117993,-0.0671248587,0.0149327599,0.0109774498,0.0708387979,5.14421383e-05,0.00117741104,0.000360964384,0.00220194954,-0.00114762358,0.00177031778,0.00789038492,-0.584710701,0.0273185962,0.00304953221,0.585401715
0.058,-8.81578408e-06,0.000606685555,0.000385024308,0.000359101913,0.0083512757,0.00704503865,0.0181343622,-0.0773793456,0.0132661429,0.0109318493,0.0805754849,5.36479648e-05,0.00117597298,0.000362748318,0.00220963554,-0.00172657534,0.00179750567,0.00748220978,-0.57320901,0.0270573476,0.00333085248,0.573896029
0.059,-8.44740897e-06,0.000614996259,0.000392075674,0.00037786075,0.00826819184,0.00705737767,0.0194092074,-0.0890249138,0.0113734394,0.0108771483,0.0918232418,5.58612739e-05,0.0011739617,0.000364559308,0.00221691516,-0.00229407393,0.0018244328,0.00707762247,-0.56180431,0.0267970819,0.00367505688,0.562487563
0.06,-8.05961146e-06,0.000623217818,0.000399138394,0.000397973143,0.00817274341,0.00706770712,0.0208424989,-0.102117872,0.00924549792,0.0108122431,0.104632446,5.80816609e-05,0.00117138862,0.000366397097,0.00222379198,-0.00285021618,0.00185110016,0.00667661153,-0.550496271,0.0265377977,0.004061472,0.551175993
0.061,-7.65095773e-06,0.000631337133,0.000406210339,0.000419600618,0.00806345486,0.0070757872,0.022440401,-0.11671453,0.00687316681,0.0107360204,0.119050802,6.03087248e-05,0.00116826502,0.000368261423,0.00223026957,-0.00339509858,0.00187750872,0.00627916553,-0.539284561,0.0262794936,0.00447502355,0.539960997
0.062,-7.21984937e-06,0.000639339604,0.000413289135,0.00044291087,0.00793879435,0.00708136894,0.0242090778,-0.132871195,0.00424729442,0.0106473664,0.135125399,6.25420681e-05,0.00116460214,0.000370152028,0.00223635149,-0.0039288173,0.00190365947,0.00588527302,-0.528168851,0.026022168,0.0049051802,0.52884225
0.063,-6.76451718e-06,0.000647209069,0.000420372158,0.000468077754,0.0077971737,0.00708419422,0.0261546935,-0.150644177,0.00135872913,0.01054518,0.152903833,6.4781297e-05,0.00116041108,0.000372068656,0.0022420413,-0.00445146818,0.00192955338,0.00549492254,-0.51714881,0.0257658196,0.00534466971,0.517819431
0.064,-6.28301504e-06,0.00065492775,0.000427456516,0.000495281291,0.00763694845,0.00708399578,0.0282834121,-0.170089784,-0.00180168069,0.0104283882,0.172434718,6.70260212e-05,0.00115570286,0.00037401105,0.00224734251,-0.0049631467,0.00195519144,0.00510810265,-0.506224106,0.025510447,0.00578844946,0.506892218
0.065,-5.77321372e-06,0.000662476198,0.000434539049,0.000524707667,0.00745641782,0.0070804972,0.0306013979,-0.191264326,-0.00524308666,0.0102959665,0.193767845,6.92758537e-05,0.00115048841,0.000375978954,0.00225225867,-0.00546394806,0.0019805746,0.00472480189,-0.495394409,0.0252560486,0.00623298269,0.496060291
0.066,-5.23279472e-06,0.000669833232,0.000441616315,0.00055654923,0.00725382472,0.00707341289,0.033114815,-0.21422411,-0.00897464041,0.0101469646,0.216954153,7.15304114e-05,0.00114477856,0.000377972114,0.00225679329,-0.00595396708,0.00200570386,0.00434500883,-0.484659388,0.0250026231,0.00667575373,0.485323328
0.067,-4.65942928e-06,0.000676977524,0.000448684827,0.000589649438,0.00703931912,0.00706424342,0.0292352582,-0.180796971,-0.00426485819,0.00999015692,0.183195071,7.37893143e-05,0.00113858404,0.000379990277,0.00226094986,-0.00643329828,0.00203058017,0.00396871201,-0.474018713,0.024750169,0.00711494743,0.47468101
0.068,-4.05728615e-06,0.000683945072,0.000455749687,0.000612567667,0.00691392748,0.00706815694,0.0168196242,-0.071884055,0.0118185085,0.00990638555,0.0747655955,7.60521862e-05,0.00113191549,0.00038203319,0.00226473187,-0.00690203584,0.00205520452,0.00359589998,-0.463472052,0.0244986849,0.00754923671,0.464133018
0.069,-3.43821597e-06,0.000690839802,0.000462826231,0.000623718376,0.00689181718,0.00708734234,0.00569305662,0.0258273509,0.0262875721,0.00990538187,0.0372894005,7.83186543e-05,0.00112478347,0.000384100603,0.00226814282,-0.00736027361,0.00207957787,0.00322656129,-0.453019074,0.0242481693,0.00797764023,0.453679034
0.07,-2.8133489e-06,0.000697759457,0.000469928932,0.000624369145,0.0069619716,0.00712021129,-0.00418741652,0.112707033,0.0391942549,0.00997779005,0.119401002,8.05883493e-05,0.00111719841,0.000386192263,0.00227118615,-0.00780810511,0.00210370118,0.0028606845,-0.44265945,0.0239986207,0.00839942561,0.443318741
0.071,-2.19256898e-06,0.000704790947,0.000477070702,0.000615744583,0.00711374393,0.00716522736,-0.0128647673,0.189124776,0.0505904791,0.0101155809,0.196196534,8.28609053e-05,0.00110917069,0.000388307922,0.00227386533,-0.00824562352,0.00212757543,0.00249825816,-0.432392848,0.0237500378,0.00881404266,0.433051822
0.072,-1.58455715e-06,0.000712010721,0.000484262941,0.000599026327,0.0073368571,0.00722090607,-0.0203819678,0.255450367,0.060528167,0.0103116337,0.263313452,8.51359597e-05,0.00110071057,0.000390447331,0.00227618381,-0.0086729217,0.00215120158,0.00213927081,-0.422218938,0.0235024191,0.0092210765,0.422877963
0.073,-9.96834193e-07,0.000719485135,0.00049151559,0.000575353041,0.00762140387,0.00728581482,-0.0267819899,0.312053592,0.069059241,0.0105593525,0.320724022,8.74131538e-05,0.00109182823,0.000392610243,0.00227814502,-0.00909009218,0.00217458059,0.00178371102,-0.412137388,0.0232557632,0.0096202142,0.412796849
0.074,-4.35803707e-07,0.000727270823,0.000498837186,0.000545820416,0.00795784676,0.00735857298,-0.0321078059,0.359304236,0.0762356233,0.0108523657,0.36870356,8.96921318e-05,0.00108253374,0.00039479641,0.00227975237,-0.00949722716,0.00219771342,0.00143156732,-0.402147868,0.0230100685,0.0100112206,0.402808168
0.075,9.32049103e-08,0.000735415067,0.000506234909,0.000511481174,0.00833701808,0.00743785181,-0.0364023877,0.397572086,0.082109236,0.0111843249,0.407591246,9.19725417e-05,0.00107283709,0.000397005588,0.00228100929,-0.00989441849,0.00222060105,0.00108282828,-0.392250047,0.0227653338,0.0103939208,0.392911609
0.076,5.85893495e-07,0.000743956166,0.000513714637,0.000473345061,0.00875011993,0.00752237451,-0.0397087074,0.427226926,0.0867320017,0.0115487996,0.43774658,9.42540347e-05,0.00106274818,0.000399237531,0.00228191916,-0.0102817577,0.00224324441,0.000737482445,-0.382443595,0.0225215575,0.0107681866,0.383106862
0.077,1.03895215e-06,0.000752923804,0.000521280997,0.000432378856,0.00918872419,0.00761091618,-0.042069737,0.448638544,0.0901558424,0.0119392483,0.459537247,9.65362655e-05,0.00105227683,0.000401491995,0.00228248538,-0.010659336,0.00226564448,0.000395518363,-0.37272818,0.0222787381,0.0111339269,0.37339362
0.078,1.45001625e-06,0.000762339425,0.000528937418,0.00038950636,0.00964477254,0.00770230386,-0.0435284486,0.462176725,0.0924326805,0.012349042,0.473334819,9.88188921e-05,0.00104143273,0.000403768739,0.00228271132,-0.0110272443,0.00228780221,5.69245886e-05,-0.363103473,0.0220368744,0.0114910803,0.363771575
0.079,1.81762352e-06,0.000772216597,0.000536686179,0.000345608407,0.0101105764,0.00779541651,-0.0441278142,0.468211254,0.0936144382,0.0127715199,0.479512988,0.000101101576,0.00103022553,0.000406067519,0.00228260035,-0.0113855731,0.00230971855,-0.000278310328,-0.353569141,0.0217959647,0.0118396089,0.354240425
0.08,2.14117101e-06,0.000782561386,0.000544528469,0.000301522856,0.0105788171,0.00788918501,-0.0439108059,0.467111918,0.0937530378,0.0132000579,0.478446795,0.000103383982,0.00101866475,0.000408388096,0.00228215582,-0.0117344126,0.00233139445,-0.000610197834,-0.344124854,0.0215560077,0.012179494,0.344799868
0.081,2.42087214e-06,0.000793372723,0.000552464428,0.000258044596,0.0110425456,0.00798259217,-0.0429203958,0.459248503,0.0929004017,0.0136281392,0.470512309,0.000105665777,0.00100675984,0.000410730229,0.00228138107,-0.0120738527,0.00235283088,-0.00093874938,-0.334770282,0.0213170019,0.0125107327,0.335449605
0.082,2.65771375e-06,0.000804642776,0.00056049321,0.000215925541,0.0114951827,0.00807467271,-0.0411995558,0.444990795,0.091108452,0.0140494195,0.456086572,0.000107946635,0.000994520148,0.000413093678,0.00228027943,-0.012403983,0.00237402877,-0.00126397641,-0.325505094,0.021078946,0.0128333347,0.32618934
0.083,2.85341309e-06,0.000816357317,0.000568613027,0.000175874637,0.011930519,0.00816451328,-0.0387912581,0.424708579,0.088429111,0.0144577831,0.435547754,0.000110226228,0.000981954946,0.000415478207,0.00227885422,-0.0127248926,0.00239498909,-0.00158589038,-0.316328959,0.0208418383,0.0131473207,0.317018781
