time_s,x_hermite,y_hermite,z_hermite,vx_hermite,vy_hermite,vz_hermite,ax_hermite,ay_hermite,az_hermite,speed_hermite,acc_hermite,x_spline,y_spline,z_spline,vx_spline,vy_spline,vz_spline,ax_spline,ay_spline,az_spline,speed_spline,acc_spline
5.238,0.00989296237,-0.0345304025,0.0186235379,0.00398972915,-0.0153102928,0.00168932443,0.18151662,0.0572545139,0.460086463,0.0159115311,0.497901512,0.00999594679,-0.0344862097,0.0192164384,0.00180606388,-0.00231649091,0.00198227927,0.00211383991,-0.00029979437,0.0008809851,0.00354364614,0.00230961698
5.239,0.00989704258,-0.0345456824,0.0186254578,0.00417038876,-0.0152477204,0.00215087641,0.179651558,0.067623735,0.462528984,0.0159534131,0.500780104,0.00999775391,-0.0344885263,0.0192184211,0.00180817738,-0.00231679879,0.00198317235,0.0021131671,-0.000315973097,0.00090517429,0.00354542447,0.00232048587
5.24,0.00990130237,-0.0345608948,0.01862784,0.0043487234,-0.0151755964,0.00261337934,0.176859871,0.0763398744,0.461962353,0.016001246,0.50051614,0.00999956315,-0.0344908433,0.0192204048,0.00181029021,-0.00231712288,0.00198408963,0.00211249023,-0.00033221725,0.000929384766,0.00354722719,0.00233168165
5.241,0.00990573894,-0.034576031,0.0186306839,0.00452378598,-0.0150956278,0.00307374602,0.173100621,0.0832947979,0.458230443,0.0160558566,0.496867173,0.0100013745,-0.0344931606,0.0192223893,0.00181240236,-0.00231746324,0.00198503113,0.00211180928,-0.000348526432,0.000953616343,0.00354905435,0.00234320149
5.242,0.00991034852,-0.034591084,0.0186339857,0.00469458847,-0.0150096299,0.00352873309,0.168332868,0.0883803718,0.451177125,0.0161176955,0.489599676,0.0100031879,-0.0344954782,0.0192243748,0.00181451383,-0.00231781995,0.00198599687,0.00211112427,-0.000364900245,0.000977868831,0.00355090599,0.00235504253
5.243,0.00991512635,-0.0346060489,0.0186377384,0.0048601019,-0.0149195262,0.00397494109,0.162515673,0.0914884619,0.440646272,0.0161868159,0.478487847,0.0100050035,-0.0344977962,0.0192263613,0.00181662461,-0.00231819307,0.00198698687,0.00211043518,-0.000381338292,0.00100214204,0.00355278213,0.00236720177
5.244,0.00992006661,-0.0346209224,0.0186419314,0.00501925636,-0.0148273482,0.00440881442,0.155608098,0.0925109343,0.426481756,0.0162628667,0.463312897,0.0100068212,-0.0345001146,0.0192283488,0.0018187347,-0.00231858265,0.00198800116,0.00210974201,-0.000397840177,0.00102643579,0.00355468283,0.00237967615
5.245,0.00992516237,-0.0346357036,0.0186465507,0.00517094099,-0.0147352356,0.00482664134,0.147569202,0.0913396551,0.408527447,0.0163450991,0.443862904,0.010008641,-0.0345024334,0.0192303373,0.00182084409,-0.00231898877,0.00198903975,0.00210904476,-0.000414405502,0.0010507499,0.00355660811,0.00239246255
5.246,0.00993040561,-0.0346503936,0.0186515781,0.00531400401,-0.0146454362,0.00522455401,0.138358048,0.0878664902,0.38662722,0.0164323889,0.419933419,0.0100104629,-0.0345047526,0.0192323269,0.00182295279,-0.00231941148,0.00199010266,0.00210834343,-0.000431033869,0.00107508416,0.00355855801,0.00240555777
5.247,0.00993578711,-0.034664996,0.0186569918,0.00544725268,-0.0145603059,0.00559852843,0.127933695,0.0819833057,0.360624944,0.0165232742,0.391329328,0.0100122869,-0.0345070722,0.0192343175,0.00182506078,-0.00231985086,0.00199118992,0.00210763801,-0.000447724883,0.0010994384,0.00356053256,0.00241895853
5.248,0.00994129644,-0.0346795166,0.0186627658,0.00556945335,-0.0144823089,0.0059443845,0.116255205,0.0735819676,0.330364494,0.01661601,0.357869079,0.010014113,-0.0345093923,0.0192363093,0.00182716806,-0.00232030695,0.00199230155,0.0021069285,-0.000464478145,0.00112381243,0.00356253181,0.00243266151
5.249,0.00994692191,-0.0346939639,0.0186688698,0.0056793314,-0.0144140174,0.00625778598,0.103281639,0.0625543419,0.29568974,0.0167086381,0.319394059,0.0100159412,-0.0345117129,0.0192383022,0.00182927463,-0.00232077983,0.00199343755,0.0021062149,-0.000481293258,0.00114820605,0.00356455579,0.00244666335
5.25,0.00995265055,-0.0347083488,0.018675269,0.00577557129,-0.0143581117,0.0065342405,0.0889720576,0.0487922946,0.256444554,0.0167990742,0.275790726,0.0100177716,-0.0345140339,0.0192402962,0.00183138049,-0.00232126956,0.00199459797,0.0021054972,-0.000498169826,0.00117261909,0.00356660454,0.00246096062
5.251,0.00995846806,-0.0347226851,0.0186819244,0.00585681653,-0.0143173803,0.00676909957,0.0732855218,0.0321876919,0.212472809,0.0168852121,0.227049576,0.010019604,-0.0345163554,0.0192422914,0.00183348563,-0.00232177619,0.0019957828,0.0021047754,-0.00051510745,0.00119705136,0.00356867808,0.00247554986
5.252,0.00996435872,-0.0347369896,0.0186887918,0.0059216697,-0.0142947199,0.00695755856,0.0561810925,0.0126323996,0.163618377,0.0169650467,0.17345566,0.0100214385,-0.0345186774,0.0192442877,0.00183559004,-0.00232229979,0.00199699207,0.00210404949,-0.000532105735,0.00122150267,0.00357077645,0.00249042758
5.253,0.00997030545,-0.0347512816,0.0186958224,0.00596869244,-0.0142931352,0.00709465672,0.0376178307,-0.00998171616,0.109725129,0.0170368177,0.116423107,0.0100232752,-0.034521,0.0192462854,0.00183769372,-0.00232284042,0.00199822581,0.00210331948,-0.000549164283,0.00124597283,0.0035728997,0.00250559026
5.254,0.00997629713,-0.0347655925,0.0187029731,0.00602553645,-0.0143489547,0.00721794785,0.0927900525,-0.120074237,0.161747304,0.0171551264,0.221788202,0.0100251139,-0.0345233231,0.0192482842,0.00183979668,-0.00232339814,0.00199948403,0.00210258536,-0.000566282696,0.00127046165,0.00357504785,0.00252103433
5.255,0.00998238059,-0.0347800214,0.0187102847,0.00615231627,-0.0145278537,0.00741725566,0.158367254,-0.233366926,0.234344931,0.0174334509,0.366684955,0.0100269548,-0.0345256468,0.0192502843,0.00184189889,-0.00232397301,0.00200076674,0.00210184713,-0.000583460577,0.00129496895,0.00357722094,0.00253675623
5.256,0.00998862126,-0.0347946817,0.0187178294,0.00633762412,-0.0148072655,0.00768175325,0.210003945,-0.321390508,0.292289154,0.0178446049,0.482520948,0.0100287977,-0.0345279711,0.0192522858,0.00184400037,-0.00232456508,0.00200207397,0.00210110478,-0.00060069753,0.00131949453,0.003579419,0.00255275236
5.257,0.00999507085,-0.0348096613,0.0187256652,0.00656799307,-0.0151627929,0.00799727409,0.248647335,-0.385888742,0.336553742,0.0183577018,0.569213528,0.0100306428,-0.0345302959,0.0192542885,0.0018461011,-0.00232517442,0.00200340574,0.00210035831,-0.000617993158,0.00134403822,0.00358164207,0.00256901913
5.258,0.0100017681,-0.034825025,0.0187338365,0.00683090342,-0.0155717825,0.00835062544,0.275244635,-0.42860539,0.368112466,0.0189439858,0.628465573,0.0100324899,-0.0345326214,0.0192562926,0.00184820108,-0.00232580109,0.00200476205,0.00209960771,-0.000635347062,0.00136859983,0.00358389018,0.00258555293
5.259,0.0100087396,-0.0348408157,0.018742375,0.00711478271,-0.0160133244,0.00872958832,0.290743054,-0.45128421,0.387939093,0.0195768334,0.662333527,0.0100343392,-0.0345349476,0.019258298,0.00185030031,-0.00232644514,0.00200614294,0.002098853,-0.000652758846,0.00139317916,0.00358616337,0.00260235013
5.26,0.0100160011,-0.0348570561,0.0187513005,0.00740900564,-0.0164682529,0.00912291752,0.296089802,-0.455668963,0.397007394,0.0202317657,0.67299201,0.0100361905,-0.0345372743,0.0192603049,0.00185239879,-0.00232710663,0.00200754842,0.00209809415,-0.000670228113,0.00141777603,0.00358846167,0.00261940712
5.261,0.0100235579,-0.0348737508,0.0187606222,0.00770389416,-0.0169191456,0.00952034159,0.292232089,-0.443503408,0.396291137,0.020886464,0.662677548,0.010038044,-0.0345396018,0.0192623131,0.0018544965,-0.00232778561,0.0020089785,0.00209733117,-0.000687754465,0.00144239026,0.00359078512,0.00263672029
5.262,0.0100314062,-0.0348908878,0.0187703394,0.0079907174,-0.0173503242,0.00991256287,0.280117126,-0.416531306,0.386764092,0.0215207857,0.633680042,0.0100398995,-0.0345419299,0.0192643228,0.00185659345,-0.00232848215,0.0020104332,0.00209656405,-0.000705337506,0.00146702165,0.00359313374,0.00265428603
5.263,0.010039534,-0.0349084403,0.0187804428,0.00826169173,-0.0177478539,0.0102912574,0.260692122,-0.376496417,0.369400027,0.0221167776,0.588359001,0.0100417571,-0.0345442587,0.019266334,0.00185868963,-0.00232919631,0.00201191255,0.00209579279,-0.000722976838,0.00149167002,0.00359550757,0.00267210074
5.264,0.010047922,-0.0349263682,0.018790915,0.0085099807,-0.018099544,0.0106490752,0.234904287,-0.3251425,0.345172712,0.0226586863,0.529189825,0.0100436169,-0.0345465883,0.0192683467,0.00186078503,-0.00232992813,0.00201341655,0.0020950174,-0.000740672064,0.00151633517,0.00359790664,0.00269016084
5.265,0.0100565444,-0.0349446206,0.0188017318,0.0087296951,-0.0183949472,0.0109796397,0.203700832,-0.264213316,0.315055917,0.0231329667,0.458871372,0.0100454787,-0.0345489186,0.0192703608,0.00186287966,-0.00233067767,0.00201494522,0.00209423785,-0.000758422788,0.00154101694,0.003600331,0.00270846276
5.266,0.0100653702,-0.0349631365,0.0188128633,0.0089158929,-0.0186253601,0.0112775484,0.168028966,-0.195452625,0.280023409,0.0235282869,0.380589768,0.0100473426,-0.0345512497,0.0192723766,0.00186497351,-0.00233144499,0.00201649859,0.00209345416,-0.000776228611,0.00156571511,0.00360278066,0.00272700293
5.267,0.0100743637,-0.0349818473,0.0188242745,0.00906457929,-0.0187838232,0.0115383725,0.1288359,-0.120604185,0.241048959,0.0238355334,0.298745141,0.0100492087,-0.0345535815,0.0192743938,0.00186706657,-0.00233223015,0.00201807666,0.00209266631,-0.000794089136,0.00159042952,0.00360525567,0.00274577784
5.268,0.0100834858,-0.0350006784,0.0188359266,0.0091727067,-0.0188651205,0.011758657,0.0870688428,-0.0414117586,0.199106335,0.0240478135,0.221222173,0.0100510768,-0.0345559141,0.0192764127,0.00186915884,-0.00233303319,0.00201967945,0.00209187432,-0.000812003967,0.00161515997,0.00360775605,0.00276478396
5.269,0.0100926949,-0.0350195506,0.0188477775,0.00923817472,-0.01886578,0.0119359204,0.0436750053,0.0403808957,0.155169307,0.0241604578,0.166179531,0.010052947,-0.0345582476,0.0192784332,0.00187125032,-0.00233385417,0.00202130698,0.00209107816,-0.000829972707,0.00163990627,0.00361028184,0.0027840178
5.27,0.0101019476,-0.0350383824,0.0188597835,0.00925983019,-0.0187840732,0.0120686554,-0.000398402662,0.123030018,0.110211643,0.024171022,0.165176119,0.0100548193,-0.0345605818,0.0192804553,0.00187334099,-0.00233469315,0.00202295927,0.00209027784,-0.000847994957,0.00166466824,0.00361283307,0.00280347592
5.271,0.0101111999,-0.0350570913,0.0188718998,0.00923746713,-0.0186200157,0.0121563281,-0.0442041712,0.204791847,0.0652071139,0.0240792877,0.219421232,0.0100566937,-0.034562917,0.0192824791,0.00187543087,-0.00233555018,0.00202463633,0.00208947335,-0.000866070322,0.00168944569,0.00361540977,0.00282315487
